,cust_number,buisness_year,doc_id,converted_usd,business_code_enc,name_customer_enc,cust_payment_terms_enc,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_createdate,month_of_createdate,year_of_createdate,day_of_due,month_of_due,year_of_due,clear_date,Aging Bucket
7862,200752302,2020.0,1930617544.0,88961.08,66,1590,18,7,3,2020,7,3,2020,22,3,2020,1970-01-02 02:40:05.851562522,0-15
7863,200744019,2020.0,1930700535.0,9968.8,66,2795,18,27,3,2020,27,3,2020,11,4,2020,1970-01-04 10:43:01.875000011,0-15
7864,100021540,2020.0,1930797120.0,3119.19,66,1793,9,16,4,2020,16,4,2020,26,4,2020,1970-01-03 14:39:35.765625026,0-15
7865,200780383,2020.0,1930778559.0,143808.77,66,1869,18,16,4,2020,16,4,2020,1,5,2020,1970-01-02 06:15:02.312500001,0-15
7866,200769623,2020.0,1930831637.0,825.3,66,2996,32,29,4,2020,29,4,2020,14,5,2020,1970-01-02 17:04:02.656250014,0-15
7867,200769623,2020.0,1930594745.0,3024.91,66,3005,32,5,3,2020,5,3,2020,20,3,2020,1970-01-02 17:04:02.656250020,0-15
7868,200780383,2020.0,1930817973.0,49427.88,66,1864,18,23,4,2020,23,4,2020,8,5,2020,1970-01-02 06:15:02.312500008,0-15
7869,200769623,2020.0,1930842169.0,15399.97,66,2996,32,1,5,2020,1,5,2020,16,5,2020,1970-01-02 15:42:10.593750016,0-15
7870,140106408,2020.0,2960620867.0,36692.509,66,2989,5,14,3,2020,14,3,2020,24,3,2020,1970-01-13 11:53:08.125000024,0-15
7871,200769623,2020.0,1930860576.0,20072.42,66,3002,32,6,5,2020,6,5,2020,21,5,2020,1970-01-02 17:04:02.656250021,0-15
7872,200769623,2020.0,1930779184.0,46885.52,66,3002,32,12,4,2020,12,4,2020,27,4,2020,1970-01-02 16:26:12.234375027,0-15
7873,200762950,2020.0,1930791323.0,54262.54,66,1225,18,15,4,2020,15,4,2020,30,4,2020,1970-01-01 13:10:24.757812530,0-15
7874,200769623,2020.0,1930622151.0,1695.68,66,2998,32,10,3,2020,10,3,2020,25,3,2020,1970-01-02 17:04:02.656250025,0-15
7875,200769623,2020.0,1930810995.0,26037.33,66,3001,32,25,4,2020,25,4,2020,10,5,2020,1970-01-02 17:04:02.656250010,0-15
7876,200769623,2020.0,1930718384.0,20259.49,66,3004,32,30,3,2020,30,3,2020,14,4,2020,1970-01-02 17:04:02.656250014,0-15
7877,140106408,2020.0,2960621665.0,44018.002,66,2992,5,18,3,2020,18,3,2020,28,3,2020,1970-01-13 11:53:08.125000028,0-15
7878,200726979,2020.0,1930685765.0,276.08,66,333,18,24,3,2020,24,3,2020,8,4,2020,1970-01-02 02:45:24.757812508,0-15
7879,140104409,2020.0,2960614285.0,43215.907,66,1675,5,2,3,2020,4,3,2020,14,3,2020,1970-01-04 01:50:13.812500014,0-15
7880,200769623,2020.0,1930777762.0,72213.4,66,3004,32,12,4,2020,12,4,2020,27,4,2020,1970-01-02 16:26:12.234375027,0-15
7881,200759082,2020.0,1930786415.0,54847.97,66,1348,31,14,4,2020,14,4,2020,18,6,2020,1970-01-01 03:03:42.486328143,0-15
7882,200455322,2020.0,1930809800.0,49215.98,66,2098,28,22,4,2020,22,4,2020,22,5,2020,1970-01-02 08:22:03.382812522,0-15
7883,200353024,2020.0,1930690620.0,2132.08,66,734,36,24,3,2020,16,3,2020,8,4,2020,1969-12-28 09:40:00.281250008,
7884,140104409,2020.0,2960630402.0,3431.575,66,1675,5,21,4,2020,28,4,2020,8,5,2020,1970-01-05 22:37:28.468750008,0-15
7885,200794332,2020.0,1930594262.0,20763.21,66,635,20,6,3,2020,6,3,2020,21,3,2020,1969-12-31 20:49:41.123046896,
7886,200794332,2020.0,1930800571.0,35872.43,66,632,20,20,4,2020,20,4,2020,5,5,2020,1969-12-31 20:49:41.123046880,
7887,200769623,2020.0,1930671806.0,10223.82,66,2996,32,21,3,2020,21,3,2020,5,4,2020,1970-01-02 17:04:02.656250005,0-15
7888,200769623,2020.0,1930576694.0,1898.9,66,3005,32,1,3,2020,1,3,2020,16,3,2020,1970-01-02 15:42:10.593750016,0-15
7889,200769623,2020.0,1930609455.0,11100.56,66,3000,32,6,3,2020,6,3,2020,21,3,2020,1970-01-02 17:04:02.656250021,0-15
7890,140106372,2020.0,2960617266.0,32755.058,66,1039,5,3,3,2020,5,3,2020,15,3,2020,1970-01-04 04:47:42.937500015,0-15
7891,200769623,2020.0,1930576837.0,9802.64,66,3003,32,28,2,2020,28,2,2020,14,3,2020,1970-01-02 17:04:02.656250014,0-15
7892,200761734,2020.0,1930753717.0,63050.75,66,1192,18,6,4,2020,6,4,2020,21,4,2020,1970-01-01 08:22:21.687500021,0-15
7893,200275115,2020.0,1930837341.0,59129.68,66,2477,18,1,5,2020,1,5,2020,16,5,2020,1970-01-01 19:39:03.195312516,0-15
7894,200726979,2020.0,1930654584.0,387.7,66,329,18,17,3,2020,17,3,2020,1,4,2020,1970-01-02 02:45:24.757812501,0-15
7895,200761734,2020.0,1930659103.0,118070.28,66,1191,18,17,3,2020,17,3,2020,1,4,2020,1970-01-01 08:22:21.687500001,0-15
7896,200769623,2020.0,1930708497.0,67970.95,66,2996,32,28,3,2020,28,3,2020,12,4,2020,1970-01-02 16:26:12.234375012,0-15
7897,200726979,2020.0,1930789420.0,199.08,66,324,18,15,4,2020,15,4,2020,30,4,2020,1970-01-02 02:45:24.757812530,0-15
7898,200726979,2020.0,1930828861.0,1000.64,66,331,18,28,4,2020,28,4,2020,13,5,2020,1970-01-02 02:45:24.757812513,0-15
7899,200794332,2020.0,1930725447.0,8793.09,66,635,20,2,4,2020,2,4,2020,17,4,2020,1969-12-31 20:49:41.123046892,
7900,200353024,2020.0,1930606752.0,23.64,66,736,36,5,3,2020,1,3,2020,24,3,2020,1969-12-28 09:03:38.437500024,
7901,200769623,2020.0,1930683023.0,14257.55,66,3005,32,21,3,2020,21,3,2020,5,4,2020,1970-01-02 17:04:02.656250005,0-15
7902,2013,2020.0,1930690004.0,9838.08,66,1532,65,26,3,2020,26,3,2020,26,3,2020,1970-02-11 15:07:02.750000026,31-45
7903,200725421,2020.0,1930859418.0,29693.74,66,292,18,7,5,2020,7,5,2020,22,5,2020,1970-01-02 02:45:24.757812522,0-15
7904,200769623,2020.0,1930691254.0,24035.77,66,3004,32,24,3,2020,24,3,2020,8,4,2020,1970-01-02 17:04:02.656250008,0-15
7905,200020431,2020.0,1930599610.0,1855.32,66,726,36,4,3,2020,1,3,2020,24,3,2020,1969-12-28 08:18:08.218750024,
7906,100043936,2020.0,1930881021.0,18145.19,66,2066,9,11,5,2020,11,5,2020,21,5,2020,1970-01-03 11:49:16.984375021,0-15
7907,200936373,2020.0,1930584427.0,3434.53,66,2660,31,2,3,2020,2,3,2020,6,5,2020,1970-01-06 18:41:33.656250006,0-15
7908,200769623,2020.0,1930689501.0,29541.16,66,3003,32,25,3,2020,25,3,2020,9,4,2020,1970-01-02 17:04:02.656250009,0-15
7909,200776463,2020.0,1930584971.0,52282.27,66,1569,18,1,3,2020,1,3,2020,16,3,2020,1970-01-02 00:44:36.906250016,0-15
7910,200406153,2020.0,1930635850.0,3356.65,66,2919,18,11,3,2020,11,3,2020,26,3,2020,1970-01-04 21:36:10.531250026,0-15
7911,200353024,2020.0,1930606170.0,11445.71,66,739,33,5,3,2020,1,3,2020,8,3,2020,1969-12-28 08:18:08.218750008,
7912,140106408,2020.0,2960622676.0,69867.58099999999,66,2988,5,20,3,2020,20,3,2020,30,3,2020,1970-01-13 11:15:17.750000030,0-15
7913,200726979,2020.0,1930622690.0,341.01,66,325,18,9,3,2020,9,3,2020,24,3,2020,1970-01-02 02:45:24.757812524,0-15
7914,200769623,2020.0,1930783108.0,34320.28,66,3000,32,14,4,2020,14,4,2020,29,4,2020,1970-01-02 17:04:02.656250029,0-15
7915,200707741,2020.0,1930699294.0,17513.9,66,2525,18,24,3,2020,24,3,2020,8,4,2020,1970-01-02 03:15:21.640625008,0-15
7916,200769623,2020.0,1930631926.0,12083.63,66,2995,32,11,3,2020,11,3,2020,26,3,2020,1970-01-02 17:04:02.656250026,0-15
7917,200759082,2020.0,1930723061.0,56763.28,66,1350,18,30,3,2020,30,3,2020,14,4,2020,1970-01-02 02:40:05.851562514,0-15
7918,200803720,2020.0,1930861753.0,406.26,66,727,36,6,5,2020,1,5,2020,24,5,2020,1969-12-28 18:01:56.375000024,
7919,200762301,2020.0,1930690686.0,718.81,66,446,31,25,3,2020,25,3,2020,29,5,2020,1969-12-31 05:52:28.039062529,
7920,200697207,2020.0,1930838473.0,41709.51,66,2963,18,29,4,2020,29,4,2020,14,5,2020,1970-01-04 02:56:14.156250014,0-15
7921,140104440,2020.0,2960626237.0,73536.18999999999,66,2559,5,4,4,2020,13,4,2020,23,4,2020,1970-01-07 12:45:42.562500023,0-15
7922,200749782,2020.0,1930853163.0,73924.81,66,1563,18,3,5,2020,3,5,2020,18,5,2020,1970-01-02 02:40:05.851562518,0-15
7923,200592182,2020.0,1930823324.0,1439.93,66,731,36,24,4,2020,16,4,2020,9,5,2020,1969-12-28 09:40:00.281250009,
7924,200820380,2020.0,1930621620.0,77340.94,66,2538,18,9,3,2020,9,3,2020,24,3,2020,1970-01-02 04:56:59.757812524,0-15
7925,200769623,2020.0,1930738376.0,8032.04,66,3001,32,5,4,2020,5,4,2020,20,4,2020,1970-01-02 17:04:02.656250020,0-15
7926,200769623,2020.0,1930819108.0,58167.02,66,3001,32,26,4,2020,26,4,2020,11,5,2020,1970-01-02 16:26:12.234375011,0-15
7927,200793513,2020.0,1930581542.0,110826.27,66,1584,18,28,2,2020,28,2,2020,14,3,2020,1970-01-02 02:06:28.960937514,0-15
7928,200722444,2020.0,1930711973.0,55306.69,66,2120,18,30,3,2020,30,3,2020,14,4,2020,1970-01-02 07:33:08.914062514,0-15
7929,200416837,2020.0,1930599520.0,344.16,66,718,36,4,3,2020,1,3,2020,24,3,2020,1969-12-28 08:18:08.218750024,
7930,200726979,2020.0,1930779871.0,614.21,66,324,18,3,4,2020,3,4,2020,18,4,2020,1970-01-02 02:45:24.757812518,0-15
7931,200769623,2020.0,1930789515.0,20349.71,66,3002,32,15,4,2020,15,4,2020,30,4,2020,1970-01-02 17:04:02.656250030,0-15
7932,100010265,2020.0,2960618862.0,18218.024999999998,66,2919,5,9,3,2020,17,3,2020,27,3,2020,1970-01-15 04:27:43.375000027,0-15
7933,200769623,2020.0,1930876282.0,17676.81,66,3005,32,8,5,2020,8,5,2020,23,5,2020,1970-01-02 17:04:02.656250023,0-15
7934,140101682,2020.0,1991838796.0,2593.76,66,2688,55,9,3,2020,9,3,2020,8,4,2020,1970-01-02 13:19:26.078125008,0-15
7935,100015557,2020.0,1930839004.0,12466.15,66,2919,18,29,4,2020,29,4,2020,14,5,2020,1970-01-08 16:28:08.375000014,0-15
7936,200353024,2020.0,1930811754.0,262.67,66,732,36,22,4,2020,16,4,2020,9,5,2020,1969-12-28 09:40:00.281250009,
7937,200744019,2020.0,1930768867.0,18411.51,66,2794,18,11,4,2020,11,4,2020,26,4,2020,1970-01-04 10:43:01.875000026,0-15
7938,100044048,2020.0,1930837859.0,3191.75,66,2919,18,1,5,2020,1,5,2020,16,5,2020,1970-01-08 12:37:30.062500016,0-15
7939,200772595,2020.0,1930782631.0,122686.57,66,2403,18,15,4,2020,15,4,2020,30,4,2020,1970-01-02 05:59:28.921875030,0-15
7940,200418007,2020.0,1930739778.0,7726.0,66,90,18,6,4,2020,6,4,2020,21,4,2020,1970-01-06 17:35:12.125000021,0-15
7941,200555117,2020.0,1930660523.0,88760.6,66,391,18,17,3,2020,17,3,2020,1,4,2020,1970-01-01 15:50:09.320312501,0-15
7942,140104429,2020.0,2960618463.0,55948.34,66,640,5,6,3,2020,14,3,2020,24,3,2020,1970-01-05 12:20:07.468750024,0-15
7943,200744019,2020.0,1930691975.0,37903.01,66,2798,18,25,3,2020,25,3,2020,9,4,2020,1970-01-04 10:43:01.875000009,0-15
7944,140104409,2020.0,2960624121.0,63735.11899999999,66,1672,5,26,3,2020,3,4,2020,13,4,2020,1970-01-05 21:26:51.156250013,0-15
7945,200920735,2020.0,1930775535.0,10347.28,66,80,18,11,4,2020,11,4,2020,26,4,2020,1970-01-07 15:43:17.687500026,0-15
7946,200416837,2020.0,1930858920.0,11697.45,66,727,34,5,5,2020,1,5,2020,11,5,2020,1969-12-28 08:18:08.218750011,
7947,200772670,2020.0,1930727230.0,173514.39,66,184,46,31,3,2020,31,3,2020,15,4,2020,1970-01-02 04:50:41.148437515,0-15
7948,200769623,2020.0,1930717133.0,9166.19,66,3000,32,29,3,2020,29,3,2020,13,4,2020,1970-01-02 17:04:02.656250013,0-15
7949,200764795,2020.0,1930637462.0,9981.98,66,2721,11,18,3,2020,18,3,2020,19,4,2020,1970-01-02 16:01:38.765625019,0-15
7950,200769623,2020.0,1930598075.0,388.75,66,2998,32,6,3,2020,6,3,2020,21,3,2020,1970-01-02 17:04:02.656250021,0-15
7951,200769623,2020.0,1930599769.0,3648.12,66,2997,32,5,3,2020,5,3,2020,20,3,2020,1970-01-02 17:04:02.656250020,0-15
7952,200707822,2020.0,1930726962.0,23754.42,66,2229,18,31,3,2020,31,3,2020,15,4,2020,1970-01-02 03:30:10.234375015,0-15
7953,200772595,2020.0,1930793420.0,55418.66,66,2402,18,17,4,2020,17,4,2020,2,5,2020,1970-01-02 05:59:28.921875002,0-15
7954,200769623,2020.0,1930710729.0,14194.84,66,2996,32,27,3,2020,27,3,2020,11,4,2020,1970-01-02 17:04:02.656250011,0-15
7955,200337148,2020.0,1930815159.0,17439.72,66,568,18,22,4,2020,22,4,2020,7,5,2020,1969-12-31 21:32:46.879882819,
7956,200803720,2020.0,1930773247.0,2175.46,66,727,36,10,4,2020,1,4,2020,24,4,2020,1969-12-28 18:01:56.375000024,
7957,200769623,2020.0,1930883936.0,25032.69,66,3001,32,12,5,2020,12,5,2020,27,5,2020,1970-01-02 17:04:02.656250027,0-15
7958,200794332,2020.0,1930692946.0,12511.31,66,631,20,24,3,2020,24,3,2020,8,4,2020,1969-12-31 20:49:41.123046883,
7959,200769623,2020.0,1930585770.0,24640.48,66,3004,32,4,3,2020,4,3,2020,19,3,2020,1970-01-02 17:04:02.656250019,0-15
7960,200794332,2020.0,1930566815.0,3468.12,66,629,20,27,2,2020,27,2,2020,13,3,2020,1969-12-31 17:07:00.066406263,
7961,200606231,2020.0,1930673835.0,36595.95,66,1354,18,20,3,2020,20,3,2020,4,4,2020,1970-01-01 17:00:31.203125004,0-15
7962,200759878,2020.0,1930596093.0,38777.08,66,2392,32,5,3,2020,5,3,2020,20,3,2020,1969-12-31 18:16:28.447265645,
7963,200759878,2020.0,1930725027.0,12948.62,66,2386,32,2,4,2020,2,4,2020,17,4,2020,1969-12-31 18:16:28.447265642,
7964,200769623,2020.0,1930764045.0,13931.51,66,3005,32,15,4,2020,15,4,2020,30,4,2020,1970-01-02 17:04:02.656250030,0-15
7965,200769623,2020.0,1930605093.0,35001.3,66,3000,32,6,3,2020,6,3,2020,21,3,2020,1970-01-02 17:04:02.656250021,0-15
7966,200769623,2020.0,1930623409.0,3420.16,66,3004,32,9,3,2020,9,3,2020,24,3,2020,1970-01-02 17:04:02.656250024,0-15
7967,200684768,2020.0,1930795103.0,19880.2,66,2919,28,16,4,2020,16,4,2020,16,5,2020,1970-01-04 15:39:56.718750016,0-15
7968,200769623,2020.0,1930675775.0,3347.03,66,3004,32,21,3,2020,21,3,2020,5,4,2020,1970-01-02 17:04:02.656250005,0-15
7969,200772595,2020.0,1930859491.0,67299.86,66,2405,18,7,5,2020,7,5,2020,22,5,2020,1970-01-02 05:59:28.921875022,0-15
7970,200230690,2020.0,1930744794.0,6367.63,66,730,36,4,4,2020,1,4,2020,24,4,2020,1969-12-28 08:18:08.218750024,
7971,140104409,2020.0,2960619521.0,62992.950999999994,66,1669,5,12,3,2020,20,3,2020,30,3,2020,1970-01-05 21:26:51.156250030,0-15
7972,200744019,2020.0,1930785225.0,53253.39,66,2790,18,15,4,2020,15,4,2020,30,4,2020,1970-01-02 17:45:08.875000030,0-15
7973,200769623,2020.0,1930879716.0,24844.42,66,2998,32,10,5,2020,10,5,2020,25,5,2020,1970-01-02 17:04:02.656250025,0-15
7974,140106408,2020.0,2960617665.0,6888.391999999999,66,2993,5,3,3,2020,4,3,2020,14,3,2020,1970-01-13 11:53:08.125000014,0-15
7975,200743123,2020.0,1930719442.0,10371.17,66,1584,18,31,3,2020,31,3,2020,15,4,2020,1970-01-02 03:17:56.250000015,0-15
7976,200769623,2020.0,1930660805.0,33468.12,66,3002,32,16,3,2020,16,3,2020,31,3,2020,1970-01-02 17:04:02.656250031,0-15
7977,200762301,2020.0,1930685856.0,889.63,66,449,31,23,3,2020,23,3,2020,27,5,2020,1969-12-31 05:52:28.039062527,
7978,200726979,2020.0,1930582064.0,81654.33,66,330,18,2,3,2020,2,3,2020,17,3,2020,1970-01-02 02:07:34.359375017,0-15
7979,200761734,2020.0,1930747442.0,15315.93,66,1198,18,6,4,2020,6,4,2020,21,4,2020,1970-01-01 09:00:12.101562521,0-15
7980,200769623,2020.0,1930585660.0,15554.91,66,2996,32,3,3,2020,3,3,2020,18,3,2020,1970-01-02 17:04:02.656250018,0-15
7981,200776463,2020.0,1930705925.0,18311.04,66,1573,18,28,3,2020,28,3,2020,12,4,2020,1970-01-02 02:44:19.359375012,0-15
7982,200762301,2020.0,1930845032.0,7839.28,66,448,24,2,5,2020,2,5,2020,17,5,2020,1969-12-31 23:32:37.535156267,
7983,200762301,2020.0,1930829076.0,24216.28,66,445,31,27,4,2020,27,4,2020,1,7,2020,1969-12-31 05:52:28.039062501,
7984,200789344,2020.0,1930597307.0,22126.81,66,2919,11,3,3,2020,3,3,2020,4,4,2020,1970-01-05 04:46:26.781250004,0-15
7985,200769623,2020.0,1930654103.0,58496.41,66,3001,32,17,3,2020,17,3,2020,1,4,2020,1970-01-02 16:26:12.234375001,0-15
7986,200772595,2020.0,1930704142.0,94143.11,66,2401,18,25,3,2020,25,3,2020,9,4,2020,1970-01-02 05:59:28.921875009,0-15
7987,200759878,2020.0,1930641513.0,27068.46,66,2387,32,13,3,2020,13,3,2020,28,3,2020,1969-12-31 18:16:28.447265653,
7988,200719300,2020.0,1930542840.0,24677.28,66,2772,18,29,2,2020,29,2,2020,15,3,2020,1970-01-02 14:40:18.265625015,0-15
7989,200759878,2020.0,1930584403.0,13638.44,66,2389,32,4,3,2020,4,3,2020,19,3,2020,1969-12-31 18:16:28.447265644,
7990,200407025,2020.0,1930723564.0,43340.79,66,77,18,1,4,2020,1,4,2020,16,4,2020,1970-01-06 16:13:20.093750016,0-15
7991,200769623,2020.0,1930847207.0,34520.43,66,3001,32,4,5,2020,4,5,2020,19,5,2020,1970-01-02 17:04:02.656250019,0-15
7992,200769623,2020.0,1930769697.0,70652.4,66,3004,32,11,4,2020,11,4,2020,26,4,2020,1970-01-02 16:26:12.234375026,0-15
7993,200769623,2020.0,1930658282.0,15451.48,66,2995,32,18,3,2020,18,3,2020,2,4,2020,1970-01-02 17:04:02.656250002,0-15
7994,200769623,2020.0,1930660747.0,67204.41,66,3001,32,19,3,2020,19,3,2020,3,4,2020,1970-01-02 16:26:12.234375003,0-15
7995,200148860,2020.0,1930692697.0,7972.78,66,819,18,25,3,2020,25,3,2020,9,4,2020,1969-12-29 11:13:46.281250009,
7996,200418007,2020.0,1930780035.0,644.8,66,94,18,15,4,2020,15,4,2020,30,4,2020,1970-01-06 17:35:12.125000030,0-15
7997,200726979,2020.0,1930635846.0,316.37,66,327,18,12,3,2020,12,3,2020,27,3,2020,1970-01-02 02:45:24.757812527,0-15
7998,200769623,2020.0,1930651189.0,71201.44,66,3005,32,15,3,2020,15,3,2020,30,3,2020,1970-01-02 16:26:12.234375030,0-15
7999,200526831,2020.0,1930800614.0,90803.34,66,2128,18,18,4,2020,18,4,2020,3,5,2020,1970-01-01 21:15:43.843750003,0-15
8000,200705372,2020.0,1930718137.0,120371.53,66,1019,18,31,3,2020,31,3,2020,15,4,2020,1970-01-01 00:26:17.163574234,0-15
8001,200744019,2020.0,1930620217.0,7730.83,66,2793,31,8,3,2020,8,3,2020,12,5,2020,1970-01-03 11:06:38.484375012,0-15
8002,200726979,2020.0,1930575234.0,908.25,66,334,18,27,2,2020,27,2,2020,13,3,2020,1970-01-02 02:45:24.757812513,0-15
8003,200726979,2020.0,1930842252.0,681.19,66,327,18,30,4,2020,30,4,2020,15,5,2020,1970-01-02 02:45:24.757812515,0-15
8004,200920735,2020.0,1930673493.0,133759.23,66,79,18,20,3,2020,20,3,2020,4,4,2020,1970-01-07 15:05:27.250000004,0-15
8005,200769623,2020.0,1930653431.0,1329.23,66,2999,32,14,3,2020,14,3,2020,29,3,2020,1970-01-02 17:04:02.656250029,0-15
8006,200726979,2020.0,1930860070.0,9222.81,66,327,18,7,5,2020,7,5,2020,22,5,2020,1970-01-02 02:45:24.757812522,0-15
8007,200943275,2020.0,1930765200.0,9405.14,66,2908,18,14,4,2020,14,4,2020,29,4,2020,1970-01-05 09:55:49.656250029,0-15
8008,200769623,2020.0,1930788363.0,3435.93,66,3003,32,15,4,2020,15,4,2020,30,4,2020,1970-01-02 17:04:02.656250030,0-15
8009,140104225,2020.0,2960620249.0,72952.96399999999,66,2431,5,11,3,2020,11,3,2020,21,3,2020,1970-01-05 01:12:30.968750021,0-15
8010,140104409,2020.0,2960619124.0,27561.197999999997,66,1669,5,6,3,2020,14,3,2020,24,3,2020,1970-01-05 22:37:28.468750024,0-15
8011,200769623,2020.0,1930727097.0,54473.96,66,3001,32,2,4,2020,2,4,2020,17,4,2020,1970-01-02 16:26:12.234375017,0-15
8012,200794332,2020.0,1930861790.0,2904.62,66,632,20,6,5,2020,6,5,2020,21,5,2020,1969-12-31 20:49:41.123046896,
8013,200769623,2020.0,1930685472.0,28814.14,66,2999,32,23,3,2020,23,3,2020,7,4,2020,1970-01-02 17:04:02.656250007,0-15
8014,200769623,2020.0,1930875037.0,6532.6,66,2996,32,7,5,2020,7,5,2020,22,5,2020,1970-01-02 17:04:02.656250022,0-15
8015,200711029,2020.0,1930788785.0,63388.07,66,3029,18,17,4,2020,17,4,2020,2,5,2020,1970-01-09 04:28:19.437500002,0-15
8016,200706844,2020.0,1930759137.0,16689.3,66,3062,18,2,4,2020,2,4,2020,17,4,2020,1970-01-09 05:06:09.875000017,0-15
8017,200729942,2020.0,1930669402.0,16360.32,66,2392,18,20,3,2020,20,3,2020,4,4,2020,1970-01-02 08:58:39.882812504,0-15
8018,200769623,2020.0,1930660612.0,13987.37,66,3004,32,18,3,2020,18,3,2020,2,4,2020,1970-01-02 17:04:02.656250002,0-15
8019,200754118,2020.0,1930810848.0,4417.28,66,151,18,22,4,2020,22,4,2020,7,5,2020,1970-01-02 14:19:03.062500007,0-15
8020,200806580,2020.0,1930619235.0,5793.16,66,278,18,12,3,2020,12,3,2020,27,3,2020,1970-01-02 02:11:47.890625027,0-15
8021,200772670,2020.0,1930682002.0,43618.96,66,187,46,20,3,2020,20,3,2020,4,4,2020,1970-01-02 05:28:31.546875004,0-15
8022,200706844,2020.0,1930857039.0,20815.02,66,3067,18,4,5,2020,4,5,2020,19,5,2020,1970-01-09 05:06:09.875000019,0-15
8023,200762301,2020.0,1930706331.0,45071.13,66,450,24,26,3,2020,26,3,2020,10,4,2020,1969-12-31 22:54:47.122558604,
8024,200749225,2020.0,1930573549.0,44436.71,66,2664,18,27,2,2020,27,2,2020,13,3,2020,1970-01-02 18:22:59.296875013,0-15
8025,200020431,2020.0,1930681851.0,3339.98,66,720,36,21,3,2020,16,3,2020,8,4,2020,1969-12-28 09:40:00.281250008,
8026,200769623,2020.0,1930777050.0,1329.19,66,2997,32,12,4,2020,12,4,2020,27,4,2020,1970-01-02 17:04:02.656250027,0-15
8027,200762301,2020.0,1930759302.0,10916.97,66,444,24,8,4,2020,8,4,2020,23,4,2020,1969-12-31 23:32:37.535156273,
8028,200353024,2020.0,1930811821.0,5422.84,66,736,36,22,4,2020,16,4,2020,9,5,2020,1969-12-28 09:40:00.281250009,
8029,200758883,2020.0,1930735268.0,43468.52,66,2120,18,3,4,2020,3,4,2020,18,4,2020,1970-01-02 08:10:59.312500018,0-15
8030,200752302,2020.0,1930731921.0,137738.81,66,1586,18,2,4,2020,2,4,2020,17,4,2020,1970-01-02 02:40:05.851562517,0-15
8031,200797452,2020.0,1930605251.0,2972.96,66,2904,18,4,3,2020,4,3,2020,19,3,2020,1970-01-04 06:32:49.718750019,0-15
8032,200792293,2020.0,1930652384.0,172049.59,66,2883,18,15,3,2020,15,3,2020,30,3,2020,1970-01-04 05:54:59.312500030,0-15
8033,200772670,2020.0,1930604942.0,630.27,66,193,46,4,3,2020,4,3,2020,19,3,2020,1970-01-02 05:28:31.546875019,0-15
8034,200253680,2020.0,1930838625.0,6810.0,66,2449,18,28,4,2020,28,4,2020,13,5,2020,1970-01-01 13:39:29.160156263,0-15
8035,200707822,2020.0,1930791344.0,123000.1,66,2222,18,15,4,2020,15,4,2020,30,4,2020,1970-01-02 02:52:19.835937530,0-15
8036,200794332,2020.0,1930803221.0,17313.65,66,625,20,22,4,2020,22,4,2020,7,5,2020,1969-12-31 20:49:41.123046882,
8037,140104340,2020.0,2960629437.0,52336.956,66,586,5,20,4,2020,22,4,2020,2,5,2020,1970-01-05 10:22:59.000000002,0-15
8038,200797452,2020.0,1930740264.0,1145.6,66,2905,18,3,4,2020,3,4,2020,18,4,2020,1970-01-04 06:32:49.718750018,0-15
8039,200729942,2020.0,1930824569.0,19400.57,66,2395,18,24,4,2020,24,4,2020,9,5,2020,1970-01-02 08:58:39.882812509,0-15
8040,200770677,2020.0,1930799004.0,8755.48,66,1542,18,19,4,2020,19,4,2020,4,5,2020,1970-01-02 02:44:19.359375004,0-15
8041,200769623,2020.0,1930576684.0,1282.86,66,3000,32,1,3,2020,1,3,2020,16,3,2020,1970-01-02 15:42:10.593750016,0-15
8042,200762301,2020.0,1930768612.0,8894.98,66,444,24,9,4,2020,9,4,2020,24,4,2020,1969-12-31 23:32:37.535156274,
8043,200705742,2020.0,1930648375.0,4634.03,66,842,26,13,3,2020,13,3,2020,2,4,2020,1969-12-28 01:09:00.156250002,
8044,200762301,2020.0,1930731647.0,99020.24,66,452,24,2,4,2020,2,4,2020,17,4,2020,1969-12-31 22:54:47.122558611,
8045,200769623,2020.0,1930823276.0,45565.06,66,3001,32,25,4,2020,25,4,2020,10,5,2020,1970-01-02 16:26:12.234375010,0-15
8046,200559683,2020.0,1930768362.0,16352.11,66,1398,18,9,4,2020,9,4,2020,24,4,2020,1970-01-01 17:00:31.203125024,0-15
8047,140104423,2020.0,2960625919.0,17003.482999999997,66,1903,5,31,3,2020,2,4,2020,12,4,2020,1970-01-06 02:24:29.250000012,0-15
8048,200799367,2020.0,1930584832.0,32561.01,66,1836,18,3,3,2020,3,3,2020,18,3,2020,1970-01-02 06:52:52.710937518,0-15
8049,200762301,2020.0,1930690806.0,114681.79,66,448,24,23,3,2020,23,3,2020,7,4,2020,1969-12-31 22:54:47.122558601,
8050,200769623,2020.0,1930717763.0,14896.66,66,3003,32,29,3,2020,29,3,2020,13,4,2020,1970-01-02 17:04:02.656250013,0-15
8051,200769623,2020.0,1930849880.0,8969.1,66,2995,32,2,5,2020,2,5,2020,17,5,2020,1970-01-02 17:04:02.656250017,0-15
8052,140104409,2020.0,2960626431.0,44739.24,66,1676,5,4,4,2020,11,4,2020,21,4,2020,1970-01-05 21:26:51.156250021,0-15
